#{"solver": {"engine": {"type": "ExactEngine"}, "semiring": "GraphSemiring"}, "networks": [{"name": "perc_net_version_2_baseline_0", "module": "AD_V2_baseline_net_0(\n  (conv1): Conv2d(3, 6, kernel_size=(5, 5), stride=(1, 1))\n  (pool): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)\n  (conv2): Conv2d(6, 16, kernel_size=(5, 5), stride=(1, 1))\n  (fc1): Linear(in_features=400, out_features=120, bias=True)\n  (fc2): Linear(in_features=120, out_features=84, bias=True)\n  (fc3): Linear(in_features=84, out_features=4, bias=True)\n  (softmax): Softmax(dim=-1)\n)", "optimizer": "Adam (\nParameter Group 0\n    amsgrad: False\n    betas: (0.9, 0.999)\n    capturable: False\n    differentiable: False\n    eps: 1e-08\n    foreach: None\n    fused: None\n    lr: 0.001\n    maximize: False\n    weight_decay: 0\n)", "k": null}], "program": "nn(perc_net_version_2_baseline_0,[Img],X,[0, 1, 2, 3])::action(Img,X).\nautonomous_driving_baseline(Img,X) :- action(Img,X).\n"}
#Accuracy 0.9393305439330544
i,time,loss,ground_time,compile_time,eval_time,accuracy
5,0.06639790534973145,1.0854763746261598,0.0005053281784057617,0.0004275083541870117,0.00032360553741455077,0.25
10,1.8873567581176758,1.4270777702331543,0.0006165266036987305,0.00017690658569335938,0.00015077590942382812,0.25
15,4.9839699268341064,1.3758713364601136,0.0006029367446899414,0.0003189563751220703,0.00029850006103515625,0.25
20,6.955161809921265,1.3677546858787537,0.0006307840347290039,0.000472259521484375,0.0001459836959838867,0.3891213389121339
25,8.58716082572937,1.4041654944419861,0.0006165266036987305,0.00017690658569335938,0.00014297962188720704,0.40585774058577406
30,10.210957765579224,1.3739154815673829,0.0005958080291748047,0.0001712799072265625,0.00014081001281738282,0.26569037656903766
35,11.884926795959473,1.4048848271369934,0.0006511688232421875,0.00025918483734130857,0.00014226436614990235,0.3619246861924686
40,13.538558959960938,1.36454838514328,0.0006103992462158203,0.00031299591064453124,0.0001343250274658203,0.3294979079497908
45,15.190210819244385,1.338010048866272,0.000596308708190918,0.00031316280364990234,0.0001399993896484375,0.3880753138075314
50,16.832976818084717,1.3696735382080079,0.0006450414657592773,0.0003952741622924805,0.00014698505401611328,0.45397489539748953
55,18.477442741394043,1.3160385012626648,0.0006382465362548828,0.0004662990570068359,0.00015063285827636718,0.5815899581589958
60,20.118939876556396,1.2251278638839722,0.0006596326828002929,0.0005369901657104493,0.00014107227325439454,0.604602510460251
65,21.830532789230347,1.164729106426239,0.0006652593612670899,0.0002590179443359375,0.0001365184783935547,0.7060669456066946
70,23.477643966674805,1.1283502161502839,0.0006316184997558593,0.00046050548553466797,0.00015289783477783202,0.7364016736401674
75,25.125171899795532,0.8771415516734123,0.0006241559982299805,0.00046646595001220703,0.00015342235565185547,0.700836820083682
80,26.80428981781006,0.7854994669556618,0.0006176948547363282,0.0003838539123535156,0.00014929771423339845,0.6391213389121339
85,28.441323041915894,1.028150175511837,0.000665593147277832,0.0004777193069458008,0.00014240741729736327,0.6077405857740585
90,30.090298891067505,0.8813953533768654,0.0006450414657592773,0.0003952741622924805,0.00014126300811767578,0.7677824267782427
95,31.59310483932495,0.9615740649402141,0.0006523370742797851,0.0004661321640014648,0.00014300346374511718,0.7887029288702929
100,32.9539909362793,0.885379233956337,0.0006866455078125,0.0003297090530395508,0.0001270771026611328,0.74581589958159
105,34.30044078826904,1.0662541031837462,0.0005956411361694336,0.0002480983734130859,0.0001235485076904297,0.7573221757322176
110,35.66305208206177,0.5996499598026276,0.000596308708190918,0.00031316280364990234,0.0001272916793823242,0.8002092050209205
115,37.054786682128906,0.8197668418288231,0.0006163597106933593,0.0002537250518798828,0.00013124942779541016,0.7813807531380753
120,38.3882417678833,0.7384511671960354,0.0006723880767822265,0.0004066944122314453,0.0001311063766479492,0.7824267782426778
125,39.73402786254883,0.7751542001962661,0.0006377458572387696,0.0003244161605834961,0.0001313924789428711,0.7897489539748954
130,41.080567836761475,1.3742213353514672,0.0006450414657592773,0.0003952741622924805,0.0001266956329345703,0.8127615062761506
135,42.42824983596802,0.553681313013658,0.0006311178207397461,0.00031862258911132815,0.00013225078582763673,0.7907949790794979
140,43.800952672958374,0.878896614164114,0.0006380796432495118,0.0005431175231933594,0.000128173828125,0.7792887029288703
145,45.1379337310791,0.4835229629301466,0.0006036043167114257,0.00038402080535888673,0.00013120174407958983,0.797071129707113
150,46.48230504989624,0.5697051333845593,0.0006103992462158203,0.00031299591064453124,0.0001260519027709961,0.8085774058577406
155,47.833608865737915,1.1099128665402531,0.0006241559982299805,0.00046646595001220703,0.00012083053588867188,0.8169456066945606
160,49.1648108959198,0.42978898491710427,0.0005891799926757812,0.00016548633575439454,0.00012390613555908204,0.8294979079497908
165,50.544827938079834,0.8141263756901026,0.0005888462066650391,0.0003191232681274414,0.0001325845718383789,0.8430962343096234
170,51.887819051742554,0.7369628984481096,0.0006657600402832031,0.00040090084075927734,0.0001291990280151367,0.8378661087866108
