#{"solver": {"engine": {"type": "ExactEngine"}, "semiring": "GraphSemiring"}, "networks": [{"name": "perc_net_version_5_baseline_0", "module": "AD_V5_baseline_net_0(\n  (conv1): Conv2d(1, 6, kernel_size=(5, 5), stride=(1, 1))\n  (pool): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)\n  (conv2): Conv2d(6, 16, kernel_size=(5, 5), stride=(1, 1))\n  (fc1): Linear(in_features=256, out_features=120, bias=True)\n  (fc2): Linear(in_features=120, out_features=84, bias=True)\n  (fc3): Linear(in_features=84, out_features=8, bias=True)\n  (image_features): Sequential(\n    (0): Conv2d(3, 6, kernel_size=(5, 5), stride=(1, 1))\n    (1): ReLU()\n    (2): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)\n    (3): Conv2d(6, 16, kernel_size=(5, 5), stride=(1, 1))\n    (4): ReLU()\n    (5): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)\n    (6): Flatten(start_dim=0, end_dim=2)\n    (7): Linear(in_features=2704, out_features=800, bias=True)\n    (8): ReLU()\n    (9): Linear(in_features=800, out_features=120, bias=True)\n    (10): ReLU()\n    (11): Linear(in_features=120, out_features=16, bias=True)\n    (12): ReLU()\n  )\n  (numeric_features): Sequential(\n    (0): Linear(in_features=3, out_features=9, bias=True)\n    (1): ReLU()\n    (2): Linear(in_features=9, out_features=9, bias=True)\n    (3): ReLU()\n  )\n  (combined_features): Sequential(\n    (0): Linear(in_features=33, out_features=16, bias=True)\n    (1): ReLU()\n    (2): Linear(in_features=16, out_features=4, bias=True)\n    (3): Softmax(dim=-1)\n  )\n)", "optimizer": "Adam (\nParameter Group 0\n    amsgrad: False\n    betas: (0.9, 0.999)\n    capturable: False\n    differentiable: False\n    eps: 1e-08\n    foreach: None\n    fused: None\n    lr: 0.001\n    maximize: False\n    weight_decay: 0\n)", "k": null}], "program": "nn(perc_net_version_5_baseline_0,[Img, MNIST, Speed, Player_y, Intersection_y],X,[0, 1, 2, 3])::action(Img,MNIST,Speed,Player_y,Intersection_y,X).\nautonomous_driving_baseline(Img,MNIST,Speed,Player_y,Intersection_y,X) :- action(Img,MNIST,Speed,Player_y,Intersection_y,X).\n"}
#Accuracy 0.2886979956206838
i,time,loss,ground_time,compile_time,eval_time
10,0.14793801307678223,12.248771034367383,0.0004672527313232422,0.0001113295555114746,0.00019890069961547852
20,0.30780696868896484,11.458286707103252,0.0005384325981140137,0.0001195669174194336,0.00020442008972167968
30,0.4754660129547119,3.3330222096294166,0.0005077838897705079,0.00012477636337280274,0.00023025274276733398
40,0.6507277488708496,4.301013392955065,0.0005203843116760254,0.00011757612228393554,0.00022264719009399415
50,0.8022408485412598,3.8148234724998473,0.0005393385887145996,0.0001292586326599121,0.00020654201507568358
60,0.956230878829956,2.403480902314186,0.0005198359489440918,0.00012449026107788085,0.00020273923873901368
70,1.1104559898376465,1.3709009915590287,0.0004983901977539063,0.00011962652206420898,0.0002129673957824707
80,1.2653369903564453,2.776615157723427,0.0005170226097106934,0.0001206040382385254,0.00020534992218017577
90,1.4186627864837646,2.4815119206905365,0.0005004048347473144,0.00011669397354125976,0.00020046234130859374
100,1.5736658573150635,1.92409308552742,0.0005226612091064453,0.00011467933654785156,0.00020647048950195312
110,1.7257018089294434,2.52214364297688,0.0005428552627563477,0.00012753009796142578,0.000208127498626709
120,1.8825058937072754,1.657598975300789,0.0005277156829833985,0.0001191258430480957,0.00020567178726196289
130,2.0354368686676025,1.879080732166767,0.0005185127258300782,0.00012131929397583008,0.00021390914916992189
140,2.1907598972320557,1.7212133318185807,0.0005347251892089844,0.00011769533157348632,0.00021233558654785157
150,2.349010944366455,1.8959846690297126,0.0005487680435180664,0.00012422800064086913,0.00021120309829711915
160,2.506608724594116,1.9726611519232393,0.0005436539649963379,0.00012454986572265624,0.00021240711212158203
170,2.6644577980041504,1.4289891451597214,0.0005312204360961914,0.0001220703125,0.0002051830291748047
180,2.814316987991333,2.1160291850566866,0.0005704641342163086,0.00012600421905517578,0.0001991748809814453
190,2.967521905899048,1.5173014134168625,0.0005227923393249512,0.000125885009765625,0.00020835399627685546
200,3.1196258068084717,2.1872078329324722,0.0005324959754943847,0.000130462646484375,0.00020647048950195312
210,3.2755019664764404,1.8727319210767746,0.0005414247512817383,0.0001279592514038086,0.00020660161972045897
220,3.4277219772338867,1.9288484513759614,0.0005285620689392089,0.00012161731719970704,0.00020053386688232422
230,3.5822336673736572,1.8534389585256577,0.000548696517944336,0.0001232147216796875,0.00021129846572875977
240,3.734895706176758,1.8351240277290344,0.0005487322807312012,0.0001267075538635254,0.0002069234848022461
250,3.8894219398498535,1.7455104917287827,0.0005347371101379394,0.0001301407814025879,0.0002029895782470703
260,4.105783939361572,1.7093638062477112,0.003725004196166992,0.00013985633850097657,0.00021200180053710939
270,4.25578498840332,1.584081944823265,0.0005214810371398926,0.0001304149627685547,0.0002036452293395996
280,4.4086127281188965,1.5211879551410674,0.0005441188812255859,0.00013239383697509765,0.0002026200294494629
290,4.562658071517944,1.3908737242221831,0.0005487680435180664,0.00012314319610595703,0.00020409822463989257
300,4.714282989501953,1.6963721640408038,0.0005287289619445801,0.00013097524642944336,0.00020589828491210938
310,4.86690092086792,1.5153967291116714,0.000560605525970459,0.00012671947479248047,0.00020661354064941407
320,5.020949840545654,1.601313516497612,0.0005120515823364257,0.00011820793151855469,0.0002039313316345215
330,5.1762847900390625,1.5042820304632187,0.0005228400230407714,0.0001330137252807617,0.00021647214889526368
340,5.327636957168579,1.6438010841608048,0.0005039811134338379,0.00011603832244873047,0.00020205974578857422
350,5.482195854187012,1.5070998460054397,0.0004952192306518554,0.00012509822845458985,0.00024243593215942383
360,5.637988090515137,1.5514930337667465,0.0005560874938964844,0.00014121532440185546,0.0002034902572631836
370,5.792768955230713,1.4444624170660973,0.000527334213256836,0.00012367963790893555,0.0002122163772583008
380,5.94675087928772,1.6738443911075591,0.0005351901054382324,0.00013663768768310547,0.00021181106567382812
390,6.1023108959198,1.9658740609884262,0.0005467057228088379,0.00012913942337036132,0.00020705461502075196
400,6.258555889129639,1.453552708029747,0.0005121350288391114,0.00012608766555786133,0.00020900964736938476
